X,Y,STATE,NAME,LAT,LON,Start_Time,Full_Time,End_Time,ObjectId
-89.536981,34.351262,MS,Oxford,34.351262,-89.536981,2024/02/18 17:37:30+00,2024/02/18 18:56:50+00,2024/02/18 20:15:00+00,13246
-93.856195,38.588586,MO,Chilhowee,38.588586,-93.856195,2024/02/18 17:38:10+00,2024/02/18 18:55:20+00,2024/02/18 20:12:00+00,13247
-91.351664,39.003917,MO,Bellflower,39.003917,-91.351664,2024/02/18 17:42:10+00,2024/02/18 18:59:30+00,2024/02/18 20:16:00+00,13248
-92.595768,37.550038,MO,Evergreen,37.550038,-92.595768,2024/02/18 17:38:00+00,2024/02/18 18:55:50+00,2024/02/18 20:13:10+00,13249
-90.85914,33.792246,MS,Pace,33.792246,-90.85914,2024/02/18 17:34:30+00,2024/02/18 18:53:50+00,2024/02/18 20:12:30+00,13250
-89.939947,34.513561,MS,Como,34.513561,-89.939947,2024/02/18 17:37:10+00,2024/02/18 18:56:20+00,2024/02/18 20:14:40+00,13251
-90.591192,33.354229,MS,Inverness,33.354229,-90.591192,2024/02/18 17:34:10+00,2024/02/18 18:53:40+00,2024/02/18 20:12:30+00,13252
-90.31779,38.698079,MO,Bel-Nor,38.698079,-90.31779,2024/02/18 17:43:10+00,2024/02/18 19:00:40+00,2024/02/18 20:17:10+00,13253
-93.549957,39.796079,MO,Chillicothe,39.796079,-93.549957,2024/02/18 17:40:40+00,2024/02/18 18:57:10+00,2024/02/18 20:13:10+00,13254
-89.752603,33.332523,MS,Vaiden,33.332523,-89.752603,2024/02/18 17:35:40+00,2024/02/18 18:55:10+00,2024/02/18 20:13:40+00,13255
-88.884393,32.044108,MS,Pachuta,32.044108,-88.884393,2024/02/18 17:35:20+00,2024/02/18 18:54:50+00,2024/02/18 20:13:20+00,13256
-90.785586,38.77989,MO,Lake St. Louis,38.77989,-90.785586,2024/02/18 17:42:40+00,2024/02/18 19:00:10+00,2024/02/18 20:16:40+00,13257
-89.266934,32.466607,MS,Conehatta,32.466607,-89.266934,2024/02/18 17:35:10+00,2024/02/18 18:54:40+00,2024/02/18 20:13:20+00,13258
-90.328524,38.712818,MO,Bel-Ridge,38.712818,-90.328524,2024/02/18 17:43:10+00,2024/02/18 19:00:40+00,2024/02/18 20:17:10+00,13259
-93.47757,39.921944,MO,Chula,39.921944,-93.47757,2024/02/18 17:41:00+00,2024/02/18 18:57:20+00,2024/02/18 20:13:20+00,13260
-93.702709,37.343178,MO,Everton,37.343178,-93.702709,2024/02/18 17:36:10+00,2024/02/18 18:54:00+00,2024/02/18 20:11:30+00,13261
-88.260508,34.660276,MS,Paden,34.660276,-88.260508,2024/02/18 17:40:10+00,2024/02/18 18:59:20+00,2024/02/18 20:17:00+00,13262
-90.850666,32.631363,MS,Valley Park,32.631363,-90.850666,2024/02/18 17:32:40+00,2024/02/18 18:52:20+00,2024/02/18 20:11:20+00,13263
-90.338363,38.539942,MO,Lakeshire,38.539942,-90.338363,2024/02/18 17:42:50+00,2024/02/18 19:00:30+00,2024/02/18 20:17:00+00,13264
-90.592342,33.263404,MS,Isola,33.263404,-90.592342,2024/02/18 17:34:10+00,2024/02/18 18:53:40+00,2024/02/18 20:12:20+00,13265
-88.513618,34.948353,MS,Corinth,34.948353,-88.513618,2024/02/18 17:40:10+00,2024/02/18 18:59:10+00,2024/02/18 20:16:50+00,13266
-94.529639,38.81873,MO,Belton,38.81873,-94.529639,2024/02/18 17:37:40+00,2024/02/18 18:54:30+00,2024/02/18 20:11:10+00,13267
-92.260136,39.743181,MO,Clarence,39.743181,-92.260136,2024/02/18 17:42:10+00,2024/02/18 18:59:00+00,2024/02/18 20:15:00+00,13268
-91.714683,40.008749,MO,Ewing,40.008749,-91.714683,2024/02/18 17:43:20+00,2024/02/18 19:00:00+00,2024/02/18 20:15:50+00,13269
-90.872624,33.06585,MS,Panther Burn,33.06585,-90.872624,2024/02/18 17:33:20+00,2024/02/18 18:53:00+00,2024/02/18 20:11:50+00,13270
-88.673409,30.545918,MS,Vancleave,30.545918,-88.673409,2024/02/18 17:33:30+00,2024/02/18 18:53:10+00,2024/02/18 20:11:40+00,13271
-92.621357,38.204078,MO,Lakeside,38.204078,-92.621357,2024/02/18 17:39:10+00,2024/02/18 18:56:40+00,2024/02/18 20:13:40+00,13272
-90.324288,33.500868,MS,Itta Bena,33.500868,-90.324288,2024/02/18 17:35:00+00,2024/02/18 18:54:20+00,2024/02/18 20:13:00+00,13273
-89.943282,34.24108,MS,Courtland,34.24108,-89.943282,2024/02/18 17:36:50+00,2024/02/18 18:56:00+00,2024/02/18 20:14:20+00,13274
-92.856269,37.733714,MO,Bennett Springs,37.733714,-92.856269,2024/02/18 17:38:00+00,2024/02/18 18:55:50+00,2024/02/18 20:13:00+00,13275
-92.359534,39.279675,MO,Clark,39.279675,-92.359534,2024/02/18 17:41:20+00,2024/02/18 18:58:20+00,2024/02/18 20:14:40+00,13276
-92.472206,39.631407,MO,Excello,39.631407,-92.472206,2024/02/18 17:41:40+00,2024/02/18 18:58:30+00,2024/02/18 20:14:40+00,13277
-89.451776,34.174836,MS,Paris,34.174836,-89.451776,2024/02/18 17:37:30+00,2024/02/18 18:56:40+00,2024/02/18 20:15:00+00,13278
-88.89717,33.983217,MS,Van Vleet,33.983217,-88.89717,2024/02/18 17:38:10+00,2024/02/18 18:57:30+00,2024/02/18 20:15:30+00,13279
-94.31389,39.022379,MO,Lake Tapawingo,39.022379,-94.31389,2024/02/18 17:38:20+00,2024/02/18 18:55:00+00,2024/02/18 20:11:30+00,13280
-88.19692,34.807384,MS,Iuka,34.807384,-88.19692,2024/02/18 17:40:40+00,2024/02/18 18:59:40+00,2024/02/18 20:17:20+00,13281
-88.625268,33.30232,MS,Crawford,33.30232,-88.625268,2024/02/18 17:37:40+00,2024/02/18 18:57:00+00,2024/02/18 20:15:10+00,13282
-91.764865,39.134548,MO,Benton City,39.134548,-91.764865,2024/02/18 17:41:50+00,2024/02/18 18:59:00+00,2024/02/18 20:15:20+00,13283
-92.666496,38.66132,MO,Clarksburg,38.66132,-92.666496,2024/02/18 17:39:50+00,2024/02/18 18:57:10+00,2024/02/18 20:13:50+00,13284
-94.208213,39.389943,MO,Excelsior Estates,39.389943,-94.208213,2024/02/18 17:39:10+00,2024/02/18 18:55:40+00,2024/02/18 20:12:00+00,13285
-88.556327,30.360067,MS,Pascagoula,30.360067,-88.556327,2024/02/18 17:33:30+00,2024/02/18 18:53:00+00,2024/02/18 20:11:30+00,13286
-89.177796,33.882195,MS,Vardaman,33.882195,-89.177796,2024/02/18 17:37:30+00,2024/02/18 18:56:50+00,2024/02/18 20:15:00+00,13287
-90.718106,38.441206,MO,Lake Tekakwitha,38.441206,-90.718106,2024/02/18 17:42:10+00,2024/02/18 18:59:50+00,2024/02/18 20:16:30+00,13288
-90.194637,34.504661,MS,Crenshaw,34.504661,-90.194637,2024/02/18 17:36:50+00,2024/02/18 18:56:00+00,2024/02/18 20:14:10+00,13289
-94.240992,39.339929,MO,Excelsior Springs,39.339929,-94.240992,2024/02/18 17:39:00+00,2024/02/18 18:55:30+00,2024/02/18 20:11:50+00,13290
-94.550768,39.813849,MO,Clarksdale,39.813849,-94.550768,2024/02/18 17:39:20+00,2024/02/18 18:55:40+00,2024/02/18 20:11:40+00,13291
-88.427561,34.762209,MS,Jacinto,34.762209,-88.427561,2024/02/18 17:40:10+00,2024/02/18 18:59:10+00,2024/02/18 20:16:50+00,13292
-91.061513,31.274362,MS,Crosby,31.274362,-91.061513,2024/02/18 17:30:10+00,2024/02/18 18:50:00+00,2024/02/18 20:09:20+00,13293
-93.939886,36.670711,MO,Exeter,36.670711,-93.939886,2024/02/18 17:34:40+00,2024/02/18 18:52:50+00,2024/02/18 20:10:40+00,13294
-93.489899,38.246631,MO,Bent Tree Harbor,38.246631,-93.489899,2024/02/18 17:38:00+00,2024/02/18 18:55:20+00,2024/02/18 20:12:20+00,13295
-90.54985,37.997365,MO,Lake Timberline,37.997365,-90.54985,2024/02/18 17:41:40+00,2024/02/18 18:59:40+00,2024/02/18 20:16:30+00,13296
-89.239082,30.318029,MS,Pass Christian,30.318029,-89.239082,2024/02/18 17:32:10+00,2024/02/18 18:51:40+00,2024/02/18 20:10:40+00,13297
-88.720503,34.18969,MS,Verona,34.18969,-88.720503,2024/02/18 17:38:50+00,2024/02/18 18:58:00+00,2024/02/18 20:16:00+00,13298
-90.592981,38.625344,MO,Clarkson Valley,38.625344,-90.592981,2024/02/18 17:42:40+00,2024/02/18 19:00:10+00,2024/02/18 20:16:50+00,13299
-95.392039,40.339503,MO,Fairfax,40.339503,-95.392039,2024/02/18 17:39:20+00,2024/02/18 18:55:00+00,2024/02/18 20:10:30+00,13300
-91.341104,38.66701,MO,Berger,38.66701,-91.341104,2024/02/18 17:41:40+00,2024/02/18 18:59:10+00,2024/02/18 20:15:40+00,13301
-90.137688,34.172909,MS,Crowder,34.172909,-90.137688,2024/02/18 17:36:20+00,2024/02/18 18:55:30+00,2024/02/18 20:14:00+00,13302
-94.066677,39.932209,MO,Lake Viking,39.932209,-94.066677,2024/02/18 17:40:10+00,2024/02/18 18:56:30+00,2024/02/18 20:12:20+00,13303
-90.21285,32.315834,MS,Jackson,32.315834,-90.21285,2024/02/18 17:33:20+00,2024/02/18 18:53:00+00,2024/02/18 20:11:50+00,13304
-90.881557,32.322004,MS,Vicksburg,32.322004,-90.881557,2024/02/18 17:32:10+00,2024/02/18 18:51:50+00,2024/02/18 20:11:00+00,13305
-90.883921,31.890824,MS,Pattison,31.890824,-90.883921,2024/02/18 17:31:30+00,2024/02/18 18:51:10+00,2024/02/18 20:10:20+00,13306
-90.904896,39.369502,MO,Clarksville,39.369502,-90.904896,2024/02/18 17:43:20+00,2024/02/18 19:00:30+00,2024/02/18 20:16:40+00,13307
-93.152154,37.383321,MO,Fair Grove,37.383321,-93.152154,2024/02/18 17:37:00+00,2024/02/18 18:54:50+00,2024/02/18 20:12:20+00,13308
-90.336195,38.746287,MO,Berkeley,38.746287,-90.336195,2024/02/18 17:43:10+00,2024/02/18 19:00:50+00,2024/02/18 20:17:10+00,13309
-90.235522,33.322998,MS,Cruger,33.322998,-90.235522,2024/02/18 17:34:50+00,2024/02/18 18:54:20+00,2024/02/18 20:13:00+00,13310
-94.637818,39.232716,MO,Lake Waukomis,39.232716,-94.637818,2024/02/18 17:38:20+00,2024/02/18 18:54:50+00,2024/02/18 20:11:10+00,13311
-90.454274,34.322154,MS,Jonestown,34.322154,-90.454274,2024/02/18 17:36:00+00,2024/02/18 18:55:20+00,2024/02/18 20:13:40+00,13312
-89.61542,34.838995,MS,Victoria,34.838995,-89.61542,2024/02/18 17:38:10+00,2024/02/18 18:57:20+00,2024/02/18 20:15:20+00,13313
-90.091827,32.272456,MS,Pearl,32.272456,-90.091827,2024/02/18 17:33:30+00,2024/02/18 18:53:00+00,2024/02/18 20:12:00+00,13314
-94.478833,39.198621,MO,Claycomo,39.198621,-94.478833,2024/02/18 17:38:20+00,2024/02/18 18:55:00+00,2024/02/18 20:11:30+00,13315
-93.57718,37.633576,MO,Fair Play,37.633576,-93.57718,2024/02/18 17:36:50+00,2024/02/18 18:54:30+00,2024/02/18 20:11:50+00,13316
-94.029822,40.268164,MO,Bethany,40.268164,-94.029822,2024/02/18 17:40:50+00,2024/02/18 18:57:00+00,2024/02/18 20:12:40+00,13317
-90.355332,31.98995,MS,Crystal Springs,31.98995,-90.355332,2024/02/18 17:32:30+00,2024/02/18 18:52:10+00,2024/02/18 20:11:10+00,13318
-94.361447,38.821281,MO,Lake Winnebago,38.821281,-94.361447,2024/02/18 17:37:50+00,2024/02/18 18:54:50+00,2024/02/18 20:11:20+00,13319
-88.667551,34.706142,MS,Jumpertown,34.706142,-88.667551,2024/02/18 17:39:40+00,2024/02/18 18:58:40+00,2024/02/18 20:16:30+00,13320
-88.555842,30.629681,MS,Wade,30.629681,-88.555842,2024/02/18 17:33:50+00,2024/02/18 18:53:20+00,2024/02/18 20:11:50+00,13321
-89.604803,30.250826,MS,Pearlington,30.250826,-89.604803,2024/02/18 17:31:20+00,2024/02/18 18:51:00+00,2024/02/18 20:10:00+00,13322
-90.330229,38.644409,MO,Clayton,38.644409,-90.330229,2024/02/18 17:43:00+00,2024/02/18 19:00:40+00,2024/02/18 20:17:10+00,13323
-94.086631,36.817285,MO,Fairview,36.817285,-94.086631,2024/02/18 17:34:40+00,2024/02/18 18:52:40+00,2024/02/18 20:10:30+00,13324
-92.022665,39.877772,MO,Bethel,39.877772,-92.022665,2024/02/18 17:42:40+00,2024/02/18 18:59:30+00,2024/02/18 20:15:20+00,13325
-90.275408,34.359137,MS,Darling,34.359137,-90.275408,2024/02/18 17:36:20+00,2024/02/18 18:55:40+00,2024/02/18 20:14:00+00,13326
-94.278428,37.493918,MO,Lamar,37.493918,-94.278428,2024/02/18 17:35:40+00,2024/02/18 18:53:20+00,2024/02/18 20:10:40+00,13327
-90.3164,32.590044,MS,Kearney Park,32.590044,-90.3164,2024/02/18 17:33:30+00,2024/02/18 18:53:10+00,2024/02/18 20:12:00+00,13328
-90.167744,34.925861,MS,Walls,34.925861,-90.167744,2024/02/18 17:37:30+00,2024/02/18 18:56:30+00,2024/02/18 20:14:40+00,13329
-89.240905,32.796878,MS,Pearl River,32.796878,-89.240905,2024/02/18 17:35:50+00,2024/02/18 18:55:20+00,2024/02/18 20:13:50+00,13330
-95.032591,40.507995,MO,Clearmont,40.507995,-95.032591,2024/02/18 17:40:00+00,2024/02/18 18:55:40+00,2024/02/18 20:11:10+00,13331
-91.576708,39.274235,MO,Farber,39.274235,-91.576708,2024/02/18 17:42:20+00,2024/02/18 18:59:30+00,2024/02/18 20:15:40+00,13332
-90.290116,38.697948,MO,Beverly Hills,38.697948,-90.290116,2024/02/18 17:43:10+00,2024/02/18 19:00:50+00,2024/02/18 20:17:10+00,13333
-89.111233,32.433965,MS,Decatur,32.433965,-89.111233,2024/02/18 17:35:30+00,2024/02/18 18:55:00+00,2024/02/18 20:13:30+00,13334
-94.293375,37.494409,MO,Lamar Heights,37.494409,-94.293375,2024/02/18 17:35:40+00,2024/02/18 18:53:20+00,2024/02/18 20:10:40+00,13335
-89.560303,33.440472,MS,Kilmichael,33.440472,-89.560303,2024/02/18 17:36:10+00,2024/02/18 18:55:40+00,2024/02/18 20:14:00+00,13336
-88.924455,34.949671,MS,Walnut,34.949671,-88.924455,2024/02/18 17:39:30+00,2024/02/18 18:58:40+00,2024/02/18 20:16:20+00,13337
-89.807951,32.320903,MS,Pelahatchie,32.320903,-89.807951,2024/02/18 17:34:00+00,2024/02/18 18:53:40+00,2024/02/18 20:12:30+00,13338
-94.600002,38.677801,MO,Cleveland,38.677801,-94.600002,2024/02/18 17:37:20+00,2024/02/18 18:54:20+00,2024/02/18 20:11:00+00,13339
-94.828522,39.288289,MO,Farley,39.288289,-94.828522,2024/02/18 17:38:10+00,2024/02/18 18:54:40+00,2024/02/18 20:11:00+00,13340
-92.56388,39.751433,MO,Bevier,39.751433,-92.56388,2024/02/18 17:41:50+00,2024/02/18 18:58:30+00,2024/02/18 20:14:30+00,13341
-88.656096,32.773104,MS,De Kalb,32.773104,-88.656096,2024/02/18 17:36:40+00,2024/02/18 18:56:10+00,2024/02/18 20:14:30+00,13342
-93.423907,38.771682,MO,La Monte,38.771682,-93.423907,2024/02/18 17:39:00+00,2024/02/18 18:56:10+00,2024/02/18 20:12:50+00,13343
-89.429785,30.418436,MS,Kiln,30.418436,-89.429785,2024/02/18 17:31:50+00,2024/02/18 18:51:30+00,2024/02/18 20:10:30+00,13344
-89.457826,32.593169,MS,Walnut Grove,32.593169,-89.457826,2024/02/18 17:35:00+00,2024/02/18 18:54:40+00,2024/02/18 20:13:10+00,13345
-89.235131,31.34817,MS,Petal,31.34817,-89.235131,2024/02/18 17:33:40+00,2024/02/18 18:53:20+00,2024/02/18 20:12:00+00,13346
-93.470857,37.031478,MO,Clever,37.031478,-93.470857,2024/02/18 17:36:00+00,2024/02/18 18:54:00+00,2024/02/18 20:11:40+00,13347
-94.79747,39.600244,MO,Faucett,39.600244,-94.79747,2024/02/18 17:38:40+00,2024/02/18 18:55:00+00,2024/02/18 20:11:10+00,13348
-95.289403,40.109783,MO,Bigelow,40.109783,-95.289403,2024/02/18 17:39:00+00,2024/02/18 18:54:50+00,2024/02/18 20:10:40+00,13349
-89.275687,30.382359,MS,DeLisle,30.382359,-89.275687,2024/02/18 17:32:10+00,2024/02/18 18:51:50+00,2024/02/18 20:10:40+00,13350
-94.451705,36.606138,MO,Lanagan,36.606138,-94.451705,2024/02/18 17:33:50+00,2024/02/18 18:51:50+00,2024/02/18 20:09:50+00,13351
-88.485463,34.44201,MS,Kirkville,34.44201,-88.485463,2024/02/18 17:39:30+00,2024/02/18 18:58:40+00,2024/02/18 20:16:30+00,13352
-89.279109,33.606669,MS,Walthall,33.606669,-89.279109,2024/02/18 17:36:50+00,2024/02/18 18:56:20+00,2024/02/18 20:14:30+00,13353
-88.949397,33.583656,MS,Pheba,33.583656,-88.949397,2024/02/18 17:37:30+00,2024/02/18 18:56:50+00,2024/02/18 20:15:00+00,13354
-94.517195,37.025142,MO,Cliff Village,37.025142,-94.517195,2024/02/18 17:34:30+00,2024/02/18 18:52:20+00,2024/02/18 20:10:00+00,13355
-92.685669,39.147294,MO,Fayette,39.147294,-92.685669,2024/02/18 17:40:40+00,2024/02/18 18:57:40+00,2024/02/18 20:14:00+00,13356
-90.450674,38.528547,MO,Fenton,38.528547,-90.450674,2024/02/18 17:42:40+00,2024/02/18 19:00:20+00,2024/02/18 20:16:50+00,13357
-90.295827,38.748829,MO,Ferguson,38.748829,-90.295827,2024/02/18 17:43:20+00,2024/02/18 19:00:50+00,2024/02/18 20:17:20+00,13358
-94.665286,39.31428,MO,Ferrelview,39.31428,-94.665286,2024/02/18 17:38:20+00,2024/02/18 18:54:50+00,2024/02/18 20:11:10+00,13359
-90.409724,38.219426,MO,Festus,38.219426,-90.409724,2024/02/18 17:42:10+00,2024/02/18 19:00:00+00,2024/02/18 20:16:50+00,13360
-94.309564,37.08172,MO,Fidelity,37.08172,-94.309564,2024/02/18 17:34:50+00,2024/02/18 18:52:40+00,2024/02/18 20:10:20+00,13361
-94.973146,40.025302,MO,Fillmore,40.025302,-94.973146,2024/02/18 17:39:10+00,2024/02/18 18:55:10+00,2024/02/18 20:11:00+00,13362
-94.052054,39.195519,MO,Fleming,39.195519,-94.052054,2024/02/18 17:38:50+00,2024/02/18 18:55:40+00,2024/02/18 20:12:00+00,13363
-93.501444,37.803875,MO,Flemington,37.803875,-93.501444,2024/02/18 17:37:20+00,2024/02/18 18:54:50+00,2024/02/18 20:12:10+00,13364
-90.869457,38.863315,MO,Flint Hill,38.863315,-90.869457,2024/02/18 17:42:40+00,2024/02/18 19:00:10+00,2024/02/18 20:16:30+00,13365
-90.264834,38.717405,MO,Flordell Hills,38.717405,-90.264834,2024/02/18 17:43:20+00,2024/02/18 19:00:50+00,2024/02/18 20:17:20+00,13366
-91.790617,39.493023,MO,Florida,39.493023,-91.790617,2024/02/18 17:42:20+00,2024/02/18 18:59:20+00,2024/02/18 20:15:30+00,13367
-90.327076,38.799725,MO,Florissant,38.799725,-90.327076,2024/02/18 17:43:20+00,2024/02/18 19:00:50+00,2024/02/18 20:17:10+00,13368
-90.740836,39.045447,MO,Foley,39.045447,-90.740836,2024/02/18 17:43:10+00,2024/02/18 19:00:30+00,2024/02/18 20:16:50+00,13369
-92.941935,37.154575,MO,Fordland,37.154575,-92.941935,2024/02/18 17:37:00+00,2024/02/18 18:55:00+00,2024/02/18 20:12:30+00,13370
-95.18831,39.98295,MO,Forest City,39.98295,-95.18831,2024/02/18 17:38:50+00,2024/02/18 18:54:50+00,2024/02/18 20:10:40+00,13371
-90.958962,38.814393,MO,Foristell,38.814393,-90.958962,2024/02/18 17:42:30+00,2024/02/18 19:00:00+00,2024/02/18 20:16:20+00,13372
-93.102651,36.685278,MO,Forsyth,36.685278,-93.102651,2024/02/18 17:35:50+00,2024/02/18 18:54:00+00,2024/02/18 20:11:50+00,13373
-95.317594,40.051861,MO,Fortescue,40.051861,-95.317594,2024/02/18 17:38:50+00,2024/02/18 18:54:50+00,2024/02/18 20:10:30+00,13374
-92.127752,37.756163,MO,Fort Leonard Wood,37.756163,-92.127752,2024/02/18 17:39:00+00,2024/02/18 18:57:00+00,2024/02/18 20:14:00+00,13375
-92.797003,38.567651,MO,Fortuna,38.567651,-92.797003,2024/02/18 17:39:30+00,2024/02/18 18:56:50+00,2024/02/18 20:13:40+00,13376
-94.50828,38.166697,MO,Foster,38.166697,-94.50828,2024/02/18 17:36:30+00,2024/02/18 18:53:50+00,2024/02/18 20:10:50+00,13377
-90.849266,38.968994,MO,Fountain N' Lakes,38.968994,-90.849266,2024/02/18 17:42:50+00,2024/02/18 19:00:10+00,2024/02/18 20:16:30+00,13378
-91.32018,39.492399,MO,Frankford,39.492399,-91.32018,2024/02/18 17:43:00+00,2024/02/18 19:00:00+00,2024/02/18 20:16:10+00,13379
-92.754878,39.011315,MO,Franklin,39.011315,-92.754878,2024/02/18 17:40:20+00,2024/02/18 18:57:20+00,2024/02/18 20:13:50+00,13380
-91.922331,38.316104,MO,Freeburg,38.316104,-91.922331,2024/02/18 17:40:20+00,2024/02/18 18:57:50+00,2024/02/18 20:14:40+00,13381
-94.507811,38.625289,MO,Freeman,38.625289,-94.507811,2024/02/18 17:37:20+00,2024/02/18 18:54:20+00,2024/02/18 20:11:00+00,13382
-93.897588,37.021347,MO,Freistatt,37.021347,-93.897588,2024/02/18 17:35:20+00,2024/02/18 18:53:20+00,2024/02/18 20:11:00+00,13383
-93.253096,37.064684,MO,Fremont Hills,37.064684,-93.253096,2024/02/18 17:36:20+00,2024/02/18 18:54:20+00,2024/02/18 20:12:00+00,13384
-92.759953,38.072781,MO,Friedenswald,38.072781,-92.759953,2024/02/18 17:38:40+00,2024/02/18 18:56:20+00,2024/02/18 20:13:20+00,13385
-90.418973,38.630063,MO,Frontenac,38.630063,-90.418973,2024/02/18 17:43:00+00,2024/02/18 19:00:30+00,2024/02/18 20:17:00+00,13386
-91.950802,38.855146,MO,Fulton,38.855146,-91.950802,2024/02/18 17:41:10+00,2024/02/18 18:58:30+00,2024/02/18 20:15:00+00,13387
-93.469508,36.803214,MO,Galena,36.803214,-93.469508,2024/02/18 17:35:30+00,2024/02/18 18:53:40+00,2024/02/18 20:11:30+00,13388
-93.964011,39.910352,MO,Gallatin,39.910352,-93.964011,2024/02/18 17:40:20+00,2024/02/18 18:56:40+00,2024/02/18 20:12:30+00,13389
-93.387917,40.127258,MO,Galt,40.127258,-93.387917,2024/02/18 17:41:30+00,2024/02/18 18:57:40+00,2024/02/18 20:13:30+00,13390
-94.195167,38.562133,MO,Garden City,38.562133,-94.195167,2024/02/18 17:37:40+00,2024/02/18 18:54:40+00,2024/02/18 20:11:30+00,13391
-91.559935,38.670263,MO,Gasconade,38.670263,-91.559935,2024/02/18 17:41:20+00,2024/02/18 18:58:50+00,2024/02/18 20:15:30+00,13392
-94.423258,40.332568,MO,Gentry,40.332568,-94.423258,2024/02/18 17:40:30+00,2024/02/18 18:56:30+00,2024/02/18 20:12:00+00,13393
-91.330281,38.399352,MO,Gerald,38.399352,-91.330281,2024/02/18 17:41:10+00,2024/02/18 18:58:50+00,2024/02/18 20:15:30+00,13394
-93.576778,37.955122,MO,Gerster,37.955122,-93.576778,2024/02/18 17:37:20+00,2024/02/18 18:54:50+00,2024/02/18 20:12:00+00,13395
-92.41662,40.099017,MO,Gibbs,40.099017,-92.41662,2024/02/18 17:42:40+00,2024/02/18 18:59:10+00,2024/02/18 20:15:00+00,13396
-93.004127,39.232738,MO,Gilliam,39.232738,-93.004127,2024/02/18 17:40:20+00,2024/02/18 18:57:20+00,2024/02/18 20:13:40+00,13397
-93.873915,40.131212,MO,Gilman City,40.131212,-93.873915,2024/02/18 17:40:50+00,2024/02/18 18:57:00+00,2024/02/18 20:12:50+00,13398
-94.459639,36.589913,MO,Ginger Blue,36.589913,-94.459639,2024/02/18 17:33:50+00,2024/02/18 18:51:50+00,2024/02/18 20:09:50+00,13399
-94.558956,39.21298,MO,Gladstone,39.21298,-94.558956,2024/02/18 17:38:20+00,2024/02/18 18:55:00+00,2024/02/18 20:11:20+00,13400
-92.837742,39.228504,MO,Glasgow,39.228504,-92.837742,2024/02/18 17:40:30+00,2024/02/18 18:57:30+00,2024/02/18 20:13:50+00,13401
-90.198437,38.757878,MO,Glasgow Village,38.757878,-90.198437,2024/02/18 17:43:20+00,2024/02/18 19:01:00+00,2024/02/18 20:17:20+00,13402
-94.451462,39.219731,MO,Glenaire,39.219731,-94.451462,2024/02/18 17:38:30+00,2024/02/18 18:55:10+00,2024/02/18 20:11:30+00,13403
-90.382573,38.593507,MO,Glendale,38.593507,-90.382573,2024/02/18 17:43:00+00,2024/02/18 19:00:30+00,2024/02/18 20:17:00+00,13404
-90.29645,38.700904,MO,Glen Echo Park,38.700904,-90.29645,2024/02/18 17:43:10+00,2024/02/18 19:00:50+00,2024/02/18 20:17:10+00,13405
-92.57588,40.523032,MO,Glenwood,40.523032,-92.57588,2024/02/18 17:43:10+00,2024/02/18 18:59:20+00,2024/02/18 20:14:50+00,13406
-93.660407,36.53713,MO,Golden,36.53713,-93.660407,2024/02/18 17:34:50+00,2024/02/18 18:53:00+00,2024/02/18 20:11:00+00,13407
-94.09505,37.393583,MO,Golden City,37.393583,-94.09505,2024/02/18 17:35:40+00,2024/02/18 18:53:20+00,2024/02/18 20:10:50+00,13408
-94.409167,36.738821,MO,Goodman,36.738821,-94.409167,2024/02/18 17:34:10+00,2024/02/18 18:52:10+00,2024/02/18 20:10:00+00,13409
-91.944747,39.514635,MO,Goss,39.514635,-91.944747,2024/02/18 17:42:20+00,2024/02/18 18:59:10+00,2024/02/18 20:15:20+00,13410
-94.59478,39.613166,MO,Gower,39.613166,-94.59478,2024/02/18 17:39:00+00,2024/02/18 18:55:20+00,2024/02/18 20:11:30+00,13411
-95.040391,40.201255,MO,Graham,40.201255,-95.040391,2024/02/18 17:39:30+00,2024/02/18 18:55:20+00,2024/02/18 20:11:00+00,13412
-94.216371,39.014988,MO,Grain Valley,39.014988,-94.216371,2024/02/18 17:38:30+00,2024/02/18 18:55:10+00,2024/02/18 20:11:50+00,13413
-94.262938,36.919613,MO,Granby,36.919613,-94.262938,2024/02/18 17:34:40+00,2024/02/18 18:52:30+00,2024/02/18 20:10:20+00,13414
-94.539253,37.036161,MO,Grand Falls Plaza,37.036161,-94.539253,2024/02/18 17:34:30+00,2024/02/18 18:52:20+00,2024/02/18 20:10:00+00,13415
-93.442639,39.204942,MO,Grand Pass,39.204942,-93.442639,2024/02/18 17:39:50+00,2024/02/18 18:56:40+00,2024/02/18 20:13:00+00,13416
-94.522744,38.881359,MO,Grandview,38.881359,-94.522744,2024/02/18 17:37:50+00,2024/02/18 18:54:40+00,2024/02/18 20:11:10+00,13417
-91.973506,40.466959,MO,Granger,40.466959,-91.973506,2024/02/18 17:43:50+00,2024/02/18 19:00:10+00,2024/02/18 20:15:40+00,13418
