STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime,Total_Duration
OH,Vienna Center,41.234457,-80.654071,2024/02/18 18:00:50+00,2024-02-18 19:16:13+00:00,2024-02-18 19:17:37+00:00,2024/02/18 20:30:00+00,2024/02/18 19:16:55+00,2606,01:00:50,01:24
OH,Wadsworth,41.027436,-81.732205,2024/02/18 17:59:00+00,2024-02-18 19:13:49+00:00,2024-02-18 19:16:49+00:00,2024/02/18 20:28:50+00,2024/02/18 19:15:19+00,2607,12:59:00,03:00
OH,Waite Hill,41.608723,-81.388759,2024/02/18 18:00:10+00,2024-02-18 19:14:14+00:00,2024-02-18 19:18:03+00:00,2024/02/18 20:29:20+00,2024/02/18 19:16:08+00,2608,01:00:10,03:49
OH,Wakeman,41.253215,-82.402687,2024/02/18 17:58:10+00,2024-02-18 19:12:34+00:00,2024-02-18 19:16:29+00:00,2024/02/18 20:28:00+00,2024/02/18 19:14:32+00,2609,12:58:10,03:55
OH,Walbridge,41.586074,-83.487414,2024/02/18 17:57:10+00,2024-02-18 19:12:02+00:00,2024-02-18 19:14:29+00:00,2024/02/18 20:27:00+00,2024/02/18 19:13:16+00,2610,12:57:10,02:27
OH,Waldo,40.459754,-83.084836,2024/02/18 17:56:20+00,2024-02-18 19:11:23+00:00,2024-02-18 19:14:38+00:00,2024/02/18 20:27:10+00,2024/02/18 19:13:00+00,2611,12:56:20,03:15
OH,Walton Hills,41.370877,-81.558682,2024/02/18 17:59:40+00,2024-02-18 19:13:56+00:00,2024-02-18 19:17:34+00:00,2024/02/18 20:29:00+00,2024/02/18 19:15:45+00,2612,12:59:40,03:38
OH,Wapakoneta,40.565229,-84.190695,2024/02/18 17:54:50+00,2024-02-18 19:09:31+00:00,2024-02-18 19:13:28+00:00,2024/02/18 20:25:50+00,2024/02/18 19:11:30+00,2613,12:54:50,03:57
OH,Warren,41.239564,-80.816015,2024/02/18 18:00:40+00,2024-02-18 19:15:37+00:00,2024-02-18 19:17:44+00:00,2024/02/18 20:29:50+00,2024/02/18 19:16:40+00,2614,01:00:40,02:07
OH,Warrensville Heights,41.437217,-81.521752,2024/02/18 17:59:40+00,2024-02-18 19:14:00+00:00,2024-02-18 19:17:42+00:00,2024/02/18 20:29:10+00,2024/02/18 19:15:51+00,2615,12:59:40,03:42
OH,Waterville,41.501971,-83.736852,2024/02/18 17:56:40+00,2024-02-18 19:11:43+00:00,2024-02-18 19:14:00+00:00,2024/02/18 20:26:40+00,2024/02/18 19:12:52+00,2616,12:56:40,02:17
OH,Wayne,41.300961,-83.471727,2024/02/18 17:56:40+00,2024-02-18 19:11:21+00:00,2024-02-18 19:14:45+00:00,2024/02/18 20:26:50+00,2024/02/18 19:13:03+00,2617,12:56:40,03:24
OH,Wayne Lakes,40.02172,-84.663212,2024/02/18 17:53:20+00,2024-02-18 19:08:24+00:00,2024-02-18 19:12:19+00:00,2024/02/18 20:25:00+00,2024/02/18 19:10:22+00,2618,12:53:20,03:55
OH,Waynesfield,40.602466,-83.973883,2024/02/18 17:55:10+00,2024-02-18 19:09:52+00:00,2024-02-18 19:13:50+00:00,2024/02/18 20:26:10+00,2024/02/18 19:11:51+00,2619,12:55:10,03:58
OH,Waynesville,39.531945,-84.090938,2024/02/18 17:53:40+00,2024-02-18 19:10:40+00:00,2024-02-18 19:11:10+00:00,2024/02/18 20:25:30+00,2024/02/18 19:10:55+00,2620,12:53:40,00:30
OH,Wellington,41.152266,-82.22634,2024/02/18 17:58:20+00,2024-02-18 19:12:48+00:00,2024-02-18 19:16:34+00:00,2024/02/18 20:28:10+00,2024/02/18 19:14:41+00,2621,12:58:20,03:46
OH,West Alexandria,39.745066,-84.536078,2024/02/18 17:53:10+00,2024-02-18 19:08:42+00:00,2024-02-18 19:12:01+00:00,2024/02/18 20:25:10+00,2024/02/18 19:10:22+00,2622,12:53:10,03:19
OH,West Carrollton,39.669742,-84.25549,2024/02/18 17:53:30+00,2024-02-18 19:09:24+00:00,2024-02-18 19:11:55+00:00,2024/02/18 20:25:20+00,2024/02/18 19:10:40+00,2623,12:53:30,02:31
OH,West Elkton,39.588138,-84.559781,2024/02/18 17:53:00+00,2024-02-18 19:08:45+00:00,2024-02-18 19:11:34+00:00,2024/02/18 20:25:00+00,2024/02/18 19:10:10+00,2624,12:53:00,02:49
OH,Westerville,40.123435,-82.913324,2024/02/18 17:56:10+00,2024-02-18 19:12:40+00:00,2024-02-18 19:13:30+00:00,2024/02/18 20:27:10+00,2024/02/18 19:13:05+00,2625,12:56:10,00:50
OH,West Farmington,41.391019,-80.974013,2024/02/18 18:00:30+00,2024-02-18 19:15:05+00:00,2024-02-18 19:18:08+00:00,2024/02/18 20:29:40+00,2024/02/18 19:16:36+00,2626,01:00:30,03:03
OH,Westfield Center,41.028278,-81.931479,2024/02/18 17:58:40+00,2024-02-18 19:13:24+00:00,2024-02-18 19:16:41+00:00,2024/02/18 20:28:30+00,2024/02/18 19:15:02+00,2627,12:58:40,03:17
TX,Hutto,30.541624,-97.544249,2024/02/18 17:18:10+00,2024-02-18 18:36:34+00:00,2024-02-18 18:39:03+00:00,2024/02/18 19:58:40+00,2024/02/18 18:37:48+00,2628,12:18:10,02:29
OH,West Hill,41.229985,-80.526958,2024/02/18 18:01:00+00,2024-02-18 19:16:40+00:00,2024-02-18 19:17:40+00:00,2024/02/18 20:30:10+00,2024/02/18 19:17:10+00,2629,01:01:00,01:00
TX,Brady,31.115378,-99.345935,2024/02/18 17:16:50+00,2024-02-18 18:34:47+00:00,2024-02-18 18:36:50+00:00,2024/02/18 19:56:30+00,2024/02/18 18:35:48+00,2630,12:16:50,02:03
TX,Ingram,30.077052,-99.237509,2024/02/18 17:14:50+00,2024-02-18 18:32:00+00:00,2024-02-18 18:36:27+00:00,2024/02/18 19:55:20+00,2024/02/18 18:34:14+00,2631,12:14:50,04:27
PA,Woodcock,41.754061,-80.084617,2024/02/18 18:02:20+00,2024-02-18 19:16:33+00:00,2024-02-18 19:19:31+00:00,2024/02/18 20:30:40+00,2024/02/18 19:18:02+00,2632,01:02:20,02:58
TX,Iredell,31.986036,-97.871676,2024/02/18 17:20:30+00,2024-02-18 18:37:49+00:00,2024-02-18 18:41:26+00:00,2024/02/18 20:00:00+00,2024/02/18 18:39:38+00,2633,12:20:30,03:37
TX,Bremond,31.165709,-96.675975,2024/02/18 17:20:50+00,2024-02-18 18:39:29+00:00,2024-02-18 18:40:55+00:00,2024/02/18 20:01:00+00,2024/02/18 18:40:12+00,2634,12:20:50,01:26
OH,West Jefferson,39.9494,-83.308423,2024/02/18 17:55:20+00,2024-02-18 19:11:49+00:00,2024-02-18 19:12:21+00:00,2024/02/18 20:26:40+00,2024/02/18 19:12:05+00,2635,12:55:20,00:32
OH,Pigeon Creek,41.110123,-81.672235,2024/02/18 17:59:10+00,2024-02-18 19:13:52+00:00,2024-02-18 19:17:03+00:00,2024/02/18 20:28:50+00,2024/02/18 19:15:28+00,2636,12:59:10,03:11
PA,Youngsville,41.85247,-79.316663,2024/02/18 18:03:30+00,2024-02-18 19:18:10+00:00,2024-02-18 19:20:01+00:00,2024/02/18 20:31:30+00,2024/02/18 19:19:06+00,2637,01:03:30,01:51
TX,Irving,32.857748,-96.970022,2024/02/18 17:23:30+00,2024-02-18 18:40:49+00:00,2024-02-18 18:44:08+00:00,2024/02/18 20:02:30+00,2024/02/18 18:42:28+00,2638,12:23:30,03:19
OH,Westlake,41.449531,-81.930162,2024/02/18 17:59:10+00,2024-02-18 19:13:22+00:00,2024-02-18 19:17:15+00:00,2024/02/18 20:28:40+00,2024/02/18 19:15:18+00,2639,12:59:10,03:53
OH,Piqua,40.145865,-84.243506,2024/02/18 17:54:10+00,2024-02-18 19:09:09+00:00,2024-02-18 19:12:58+00:00,2024/02/18 20:25:40+00,2024/02/18 19:11:04+00,2640,12:54:10,03:49
TX,Abbott,31.885139,-97.074106,2024/02/18 17:21:30+00,2024-02-18 18:38:36+00:00,2024-02-18 18:42:59+00:00,2024/02/18 20:01:10+00,2024/02/18 18:40:48+00,2641,12:21:30,04:23
TX,Briarcliff,30.409279,-98.044528,2024/02/18 17:17:10+00,2024-02-18 18:34:59+00:00,2024-02-18 18:38:34+00:00,2024/02/18 19:57:40+00,2024/02/18 18:36:46+00,2642,12:17:10,03:35
TX,Italy,32.186464,-96.885789,2024/02/18 17:22:20+00,2024-02-18 18:39:23+00:00,2024-02-18 18:43:47+00:00,2024/02/18 20:01:50+00,2024/02/18 18:41:35+00,2643,12:22:20,04:24
OH,West Leipsic,41.105284,-84.001152,2024/02/18 17:55:50+00,2024-02-18 19:10:31+00:00,2024-02-18 19:13:49+00:00,2024/02/18 20:26:10+00,2024/02/18 19:12:10+00,2644,12:55:50,03:18
OH,Pitsburg,39.987156,-84.48783,2024/02/18 17:53:40+00,2024-02-18 19:08:42+00:00,2024-02-18 19:12:28+00:00,2024/02/18 20:25:20+00,2024/02/18 19:10:35+00,2645,12:53:40,03:46
TX,Addison,32.963744,-96.833805,2024/02/18 17:23:50+00,2024-02-18 18:41:12+00:00,2024-02-18 18:44:32+00:00,2024/02/18 20:02:50+00,2024/02/18 18:42:52+00,2646,12:23:50,03:20
